snapshot_date,store_id,sku,on_hand,on_order,cost
2024-05-01,S023,SKU00129,30,1,17.3
2024-05-01,S023,SKU00169,37,8,15.35
2024-05-01,S023,SKU00295,38,2,21.15
2024-05-01,S023,SKU00212,44,10,8.51
2024-05-01,S023,SKU00017,43,19,22.2
2024-05-01,S023,SKU00326,50,23,21.09
2024-05-01,S023,SKU00128,12,20,12.06
2024-05-01,S023,SKU00093,40,10,20.73
2024-05-01,S023,SKU00307,36,13,19.13
2024-05-01,S023,SKU00032,52,24,26.13
2024-05-01,S023,SKU00271,48,7,41.0
2024-05-01,S023,SKU00285,51,15,16.17
2024-05-01,S023,SKU00051,36,12,21.15
2024-05-01,S023,SKU00374,47,16,17.57
2024-05-01,S023,SKU00368,7,23,14.01
2024-05-01,S023,SKU00341,12,12,20.55
2024-05-01,S023,SKU00266,47,5,15.48
2024-05-01,S023,SKU00322,23,19,9.39
2024-05-01,S023,SKU00229,37,21,28.44
2024-05-01,S023,SKU00049,47,26,21.35
2024-05-01,S023,SKU00094,34,21,30.76
2024-05-01,S023,SKU00197,33,24,14.73
2024-05-01,S023,SKU00006,28,13,22.21
2024-05-01,S023,SKU00363,60,1,19.67
2024-05-01,S023,SKU00029,34,17,18.21
2024-05-01,S023,SKU00137,34,11,32.34
2024-05-01,S023,SKU00168,36,14,18.6
2024-05-01,S023,SKU00047,45,23,30.28
2024-05-01,S023,SKU00089,24,19,25.61
2024-05-01,S023,SKU00238,72,11,47.65
2024-05-01,S023,SKU00116,40,13,40.0
2024-05-01,S023,SKU00336,36,22,21.13
2024-05-01,S023,SKU00340,25,12,14.8
2024-05-01,S023,SKU00073,11,17,31.53
2024-05-01,S023,SKU00110,39,19,22.59
2024-05-01,S023,SKU00230,34,12,28.51
2024-05-01,S023,SKU00280,41,8,11.07
2024-05-01,S023,SKU00245,59,12,19.78
2024-05-01,S023,SKU00381,54,23,29.5
2024-05-01,S023,SKU00305,37,13,19.27
2024-05-01,S023,SKU00288,15,7,22.22
2024-05-01,S023,SKU00135,35,16,21.41
2024-05-01,S023,SKU00131,68,8,22.93
2024-05-01,S023,SKU00075,27,13,19.82
2024-05-01,S023,SKU00190,40,24,23.47
2024-05-01,S023,SKU00275,30,9,24.1
2024-05-01,S023,SKU00016,48,10,20.2
2024-05-01,S023,SKU00118,20,4,9.41
2024-05-01,S023,SKU00217,54,24,19.37
2024-05-01,S023,SKU00349,40,24,11.12
2024-05-01,S024,SKU00228,33,23,42.12
2024-05-01,S024,SKU00250,37,17,22.08
2024-05-01,S024,SKU00103,31,19,12.99
2024-05-01,S024,SKU00354,14,31,16.32
2024-05-01,S024,SKU00368,23,27,14.01
2024-05-01,S024,SKU00173,47,12,24.41
2024-05-01,S024,SKU00009,30,20,21.87
2024-05-01,S024,SKU00128,20,28,12.06
2024-05-01,S024,SKU00278,47,7,29.28
2024-05-01,S024,SKU00271,48,15,41.0
2024-05-01,S024,SKU00295,46,16,21.15
2024-05-01,S024,SKU00374,42,16,17.57
2024-05-01,S024,SKU00043,57,21,24.13
2024-05-01,S024,SKU00035,45,15,34.51
2024-05-01,S024,SKU00125,63,28,14.87
2024-05-01,S024,SKU00258,37,23,29.8
2024-05-01,S024,SKU00362,38,4,17.84
2024-05-01,S024,SKU00122,63,13,15.22
2024-05-01,S024,SKU00328,55,0,20.31
2024-05-01,S024,SKU00284,43,15,20.24
2024-05-01,S024,SKU00045,59,14,19.14
2024-05-01,S024,SKU00001,61,7,20.02
2024-05-01,S024,SKU00123,69,26,17.11
2024-05-01,S024,SKU00209,22,34,40.26
2024-05-01,S024,SKU00180,16,13,18.4
2024-05-01,S024,SKU00030,47,8,9.58
2024-05-01,S024,SKU00208,21,18,7.02
2024-05-01,S024,SKU00318,47,10,20.51
2024-05-01,S024,SKU00319,40,16,18.17
2024-05-01,S024,SKU00247,22,21,19.17
2024-05-01,S024,SKU00308,19,14,33.04
2024-05-01,S024,SKU00262,58,13,6.97
2024-05-01,S024,SKU00286,19,17,25.41
2024-05-01,S024,SKU00400,47,11,16.59
2024-05-01,S024,SKU00300,9,9,19.9
2024-05-01,S024,SKU00162,32,4,23.58
2024-05-01,S024,SKU00062,41,27,21.8
2024-05-01,S024,SKU00279,68,4,18.46
2024-05-01,S024,SKU00199,32,0,28.75
2024-05-01,S024,SKU00105,28,6,24.88
2024-05-01,S024,SKU00325,46,20,11.47
2024-05-01,S024,SKU00127,28,15,18.2
2024-05-01,S024,SKU00108,63,17,8.67
2024-05-01,S024,SKU00238,42,14,47.65
2024-05-01,S024,SKU00390,33,17,20.94
2024-05-01,S024,SKU00305,27,22,19.27
2024-05-01,S024,SKU00203,48,14,27.92
2024-05-01,S024,SKU00214,52,15,47.96
2024-05-01,S024,SKU00239,32,23,7.57
2024-05-01,S024,SKU00187,43,17,25.15
2024-05-01,S024,SKU00061,42,10,13.6
2024-05-01,S024,SKU00059,32,7,18.63
2024-05-01,S024,SKU00135,40,15,21.41
2024-05-01,S024,SKU00196,45,4,14.66
2024-05-01,S024,SKU00060,37,1,30.63
2024-05-01,S024,SKU00018,43,24,11.75
2024-05-01,S024,SKU00266,52,22,15.48
2024-05-01,S024,SKU00075,30,18,19.82
2024-05-01,S024,SKU00181,30,16,21.21
2024-05-01,S024,SKU00252,39,27,35.29
2024-05-01,S025,SKU00028,69,8,14.87
2024-05-01,S025,SKU00381,45,13,29.5
2024-05-01,S025,SKU00056,49,16,21.74
2024-05-01,S025,SKU00343,21,25,25.69
2024-05-01,S025,SKU00081,29,4,16.01
2024-05-01,S025,SKU00093,37,11,20.73
2024-05-01,S025,SKU00126,39,18,25.54
2024-05-01,S025,SKU00317,48,27,22.08
2024-05-01,S025,SKU00198,28,19,25.14
2024-05-01,S025,SKU00182,24,6,22.49
2024-05-01,S025,SKU00295,31,3,21.15
2024-05-01,S025,SKU00348,20,11,24.11
2024-05-01,S025,SKU00026,20,21,28.01
2024-05-01,S025,SKU00249,27,21,14.24
2024-05-01,S025,SKU00353,46,0,28.84
2024-05-01,S025,SKU00061,72,12,13.6
2024-05-01,S025,SKU00011,17,3,17.51
2024-05-01,S025,SKU00238,12,17,47.65
2024-05-01,S025,SKU00304,21,6,13.37
2024-05-01,S025,SKU00309,27,20,27.53
2024-05-01,S025,SKU00382,38,8,8.38
2024-05-01,S025,SKU00080,46,12,21.0
2024-05-01,S025,SKU00149,60,16,16.9
2024-05-01,S025,SKU00103,58,22,12.99
2024-05-01,S025,SKU00076,62,18,16.2
2024-05-01,S025,SKU00027,18,22,8.1
2024-05-01,S025,SKU00252,26,7,35.29
2024-05-01,S025,SKU00254,50,19,12.16
2024-05-01,S025,SKU00210,45,12,17.08
2024-05-01,S025,SKU00197,40,17,14.73
2024-05-01,S025,SKU00142,18,20,22.57
2024-05-01,S025,SKU00046,32,12,11.26
2024-05-01,S025,SKU00082,28,22,18.27
2024-05-01,S025,SKU00021,28,23,21.44
2024-05-01,S025,SKU00108,20,19,8.67
2024-05-01,S025,SKU00326,25,12,21.09
2024-05-01,S025,SKU00052,47,17,25.94
2024-05-01,S025,SKU00180,14,24,18.4
2024-05-01,S025,SKU00188,30,15,22.21
2024-05-01,S025,SKU00047,32,11,30.28
2024-05-01,S025,SKU00306,50,14,13.85
2024-05-01,S025,SKU00147,56,11,26.65
2024-05-01,S025,SKU00358,33,23,20.44
2024-05-01,S025,SKU00237,44,9,22.91
2024-05-01,S025,SKU00150,48,12,17.58
2024-05-01,S025,SKU00312,31,18,19.86
2024-05-01,S025,SKU00159,15,13,20.64
2024-05-01,S025,SKU00055,46,24,24.5
2024-05-01,S025,SKU00155,39,3,22.47
2024-05-01,S025,SKU00374,42,20,17.57
2024-05-01,S025,SKU00140,36,23,22.39
2024-05-01,S025,SKU00274,46,17,8.22
2024-05-01,S025,SKU00041,40,11,19.41
2024-05-01,S025,SKU00224,47,12,28.25
2024-05-01,S025,SKU00322,55,2,9.39
2024-05-01,S025,SKU00270,32,23,23.19
2024-05-01,S025,SKU00230,47,35,28.51
2024-05-01,S025,SKU00368,58,9,14.01
2024-05-01,S025,SKU00018,53,18,11.75
2024-05-01,S025,SKU00003,31,22,19.34
2024-05-01,S026,SKU00149,50,6,16.9
2024-05-01,S026,SKU00276,80,16,8.52
2024-05-01,S026,SKU00235,14,15,17.69
2024-05-01,S026,SKU00119,32,6,21.19
2024-05-01,S026,SKU00113,41,9,20.63
2024-05-01,S026,SKU00399,17,19,25.01
2024-05-01,S026,SKU00354,15,25,16.32
2024-05-01,S026,SKU00037,41,11,14.43
2024-05-01,S026,SKU00186,35,24,24.0
2024-05-01,S026,SKU00045,37,19,19.14
2024-05-01,S026,SKU00273,34,9,21.29
2024-05-01,S026,SKU00098,53,7,23.96
2024-05-01,S026,SKU00297,32,15,20.51
2024-05-01,S026,SKU00359,62,18,12.22
2024-05-01,S026,SKU00244,65,13,14.65
2024-05-01,S026,SKU00274,48,23,8.22
2024-05-01,S026,SKU00225,42,13,14.42
2024-05-01,S026,SKU00213,29,20,21.39
2024-05-01,S026,SKU00122,55,18,15.22
2024-05-01,S026,SKU00016,2,16,20.2
2024-05-01,S026,SKU00386,46,9,24.27
2024-05-01,S026,SKU00356,22,10,6.76
2024-05-01,S026,SKU00184,47,4,15.79
2024-05-01,S026,SKU00397,59,6,24.95
2024-05-01,S026,SKU00173,16,16,24.41
2024-05-01,S026,SKU00058,26,18,33.62
2024-05-01,S026,SKU00339,57,22,14.34
2024-05-01,S026,SKU00227,32,16,38.72
2024-05-01,S026,SKU00025,7,7,18.13
2024-05-01,S026,SKU00011,59,19,17.51
2024-05-01,S026,SKU00205,13,21,13.85
2024-05-01,S026,SKU00080,22,18,21.0
2024-05-01,S026,SKU00305,41,10,19.27
2024-05-01,S026,SKU00295,34,17,21.15
2024-05-01,S026,SKU00150,39,11,17.58
2024-05-01,S026,SKU00298,14,29,11.72
2024-05-01,S026,SKU00237,0,12,22.91
2024-05-01,S026,SKU00114,25,14,16.42
2024-05-01,S026,SKU00193,41,12,26.54
2024-05-01,S026,SKU00075,31,30,19.82
2024-05-01,S026,SKU00093,53,17,20.73
2024-05-01,S026,SKU00281,47,10,24.82
2024-05-01,S026,SKU00338,26,17,23.32
2024-05-01,S026,SKU00124,40,25,18.08
2024-05-01,S026,SKU00317,55,33,22.08
2024-05-01,S026,SKU00236,63,16,14.52
2024-05-01,S026,SKU00034,47,10,25.34
2024-05-01,S026,SKU00171,39,13,26.18
2024-05-01,S026,SKU00208,24,9,7.02
2024-05-01,S026,SKU00039,52,0,31.34
2024-05-01,S026,SKU00190,17,11,23.47
2024-05-01,S026,SKU00263,46,10,12.54
2024-05-01,S026,SKU00116,42,27,40.0
2024-05-01,S026,SKU00096,51,14,19.19
2024-05-01,S026,SKU00145,46,19,13.72
2024-05-01,S026,SKU00245,70,24,19.78
2024-05-01,S026,SKU00300,26,3,19.9
2024-05-01,S026,SKU00130,42,10,29.35
2024-05-01,S026,SKU00201,37,11,17.59
2024-05-01,S026,SKU00268,53,8,22.72
2024-05-01,S027,SKU00168,57,14,18.6
2024-05-01,S027,SKU00394,49,11,10.9
2024-05-01,S027,SKU00074,50,16,28.23
2024-05-01,S027,SKU00048,66,19,35.43
2024-05-01,S027,SKU00349,29,30,11.12
2024-05-01,S027,SKU00361,35,17,22.51
2024-05-01,S027,SKU00339,42,22,14.34
2024-05-01,S027,SKU00143,30,11,9.07
2024-05-01,S027,SKU00298,27,20,11.72
2024-05-01,S027,SKU00322,32,16,9.39
2024-05-01,S027,SKU00214,49,10,47.96
2024-05-01,S027,SKU00035,31,0,34.51
2024-05-01,S027,SKU00256,45,20,16.17
2024-05-01,S027,SKU00121,59,16,21.13
2024-05-01,S027,SKU00151,1,5,7.16
2024-05-01,S027,SKU00281,27,16,24.82
2024-05-01,S027,SKU00161,27,12,6.86
2024-05-01,S027,SKU00132,27,13,18.85
2024-05-01,S027,SKU00089,32,21,25.61
2024-05-01,S027,SKU00253,24,22,19.63
2024-05-01,S027,SKU00284,40,12,20.24
2024-05-01,S027,SKU00054,61,24,12.05
2024-05-01,S027,SKU00137,30,8,32.34
2024-05-01,S027,SKU00274,44,9,8.22
2024-05-01,S027,SKU00381,44,10,29.5
2024-05-01,S027,SKU00181,40,10,21.21
2024-05-01,S027,SKU00300,56,12,19.9
2024-05-01,S027,SKU00272,38,3,18.35
2024-05-01,S027,SKU00259,38,20,16.74
2024-05-01,S027,SKU00090,45,19,19.09
2024-05-01,S027,SKU00211,21,24,37.2
2024-05-01,S027,SKU00314,55,16,15.81
2024-05-01,S027,SKU00387,34,16,19.03
2024-05-01,S027,SKU00111,46,14,22.67
2024-05-01,S027,SKU00131,51,10,22.93
2024-05-01,S027,SKU00279,31,4,18.46
2024-05-01,S027,SKU00265,38,13,15.45
2024-05-01,S027,SKU00022,26,19,10.6
2024-05-01,S027,SKU00271,0,9,41.0
2024-05-01,S027,SKU00326,54,11,21.09
2024-05-01,S027,SKU00230,35,20,28.51
2024-05-01,S027,SKU00222,69,26,21.69
2024-05-01,S027,SKU00126,55,7,25.54
2024-05-01,S027,SKU00116,25,11,40.0
2024-05-01,S027,SKU00002,20,19,22.95
2024-05-01,S027,SKU00327,56,16,24.66
2024-05-01,S027,SKU00158,62,11,7.83
2024-05-01,S027,SKU00180,57,18,18.4
2024-05-01,S027,SKU00315,34,7,25.73
2024-05-01,S027,SKU00148,7,13,18.3
2024-05-01,S027,SKU00293,48,13,28.83
2024-05-01,S027,SKU00125,35,18,14.87
2024-05-01,S027,SKU00212,51,15,8.51
2024-05-01,S027,SKU00267,56,19,32.29
2024-05-01,S027,SKU00369,44,25,27.28
2024-05-01,S027,SKU00008,37,6,14.83
2024-05-01,S027,SKU00249,45,24,14.24
2024-05-01,S027,SKU00084,60,21,22.85
2024-05-01,S027,SKU00205,26,8,13.85
2024-05-01,S027,SKU00080,38,14,21.0
2024-05-01,S028,SKU00197,37,8,14.73
2024-05-01,S028,SKU00077,43,15,7.81
2024-05-01,S028,SKU00131,28,28,22.93
2024-05-01,S028,SKU00330,52,10,28.29
2024-05-01,S028,SKU00382,62,12,8.38
2024-05-01,S028,SKU00199,46,6,28.75
2024-05-01,S028,SKU00267,53,17,32.29
2024-05-01,S028,SKU00126,73,3,25.54
2024-05-01,S028,SKU00161,18,24,6.86
2024-05-01,S028,SKU00187,53,26,25.15
2024-05-01,S028,SKU00229,22,19,28.44
2024-05-01,S028,SKU00277,24,12,17.75
2024-05-01,S028,SKU00193,48,16,26.54
2024-05-01,S028,SKU00378,67,11,16.37
2024-05-01,S028,SKU00252,23,17,35.29
2024-05-01,S028,SKU00133,60,17,10.11
2024-05-01,S028,SKU00109,61,19,32.26
2024-05-01,S028,SKU00245,45,24,19.78
2024-05-01,S028,SKU00214,39,16,47.96
2024-05-01,S028,SKU00392,30,19,28.95
2024-05-01,S028,SKU00134,69,26,22.15
2024-05-01,S028,SKU00290,5,10,20.85
2024-05-01,S028,SKU00266,37,25,15.48
2024-05-01,S028,SKU00268,61,21,22.72
2024-05-01,S028,SKU00336,40,13,21.13
2024-05-01,S028,SKU00300,42,15,19.9
2024-05-01,S028,SKU00002,22,16,22.95
2024-05-01,S028,SKU00151,57,8,7.16
2024-05-01,S028,SKU00072,59,23,22.01
2024-05-01,S028,SKU00087,35,21,9.32
2024-05-01,S028,SKU00104,40,21,30.27
2024-05-01,S028,SKU00143,30,20,9.07
2024-05-01,S028,SKU00138,87,26,9.29
2024-05-01,S028,SKU00074,41,22,28.23
2024-05-01,S028,SKU00215,42,13,20.75
2024-05-01,S028,SKU00380,37,14,21.56
2024-05-01,S028,SKU00090,34,1,19.09
2024-05-01,S028,SKU00009,36,14,21.87
2024-05-01,S028,SKU00053,26,19,26.92
2024-05-01,S028,SKU00025,38,3,18.13
2024-05-01,S028,SKU00325,43,27,11.47
2024-05-01,S028,SKU00376,28,13,22.09
2024-05-01,S028,SKU00156,44,23,13.5
2024-05-01,S028,SKU00297,22,22,20.51
2024-05-01,S028,SKU00397,52,18,24.95
2024-05-01,S028,SKU00115,62,14,16.78
2024-05-01,S028,SKU00188,44,32,22.21
2024-05-01,S028,SKU00327,37,9,24.66
2024-05-01,S028,SKU00046,33,5,11.26
2024-05-01,S028,SKU00135,54,19,21.41
2024-05-01,S028,SKU00066,44,18,21.71
2024-05-01,S028,SKU00346,66,7,46.67
2024-05-01,S028,SKU00307,18,3,19.13
2024-05-01,S028,SKU00168,49,4,18.6
2024-05-01,S028,SKU00286,50,5,25.41
2024-05-01,S028,SKU00251,41,9,16.74
2024-05-01,S028,SKU00281,38,24,24.82
2024-05-01,S028,SKU00253,69,1,19.63
2024-05-01,S028,SKU00203,40,19,27.92
2024-05-01,S028,SKU00364,41,12,20.03
2024-05-01,S029,SKU00302,47,19,11.51
2024-05-01,S029,SKU00175,33,18,22.23
2024-05-01,S029,SKU00191,38,18,24.12
2024-05-01,S029,SKU00220,57,12,23.06
2024-05-01,S029,SKU00246,41,7,19.79
2024-05-01,S029,SKU00372,14,8,8.73
2024-05-01,S029,SKU00014,25,17,17.1
2024-05-01,S029,SKU00384,7,9,6.97
2024-05-01,S029,SKU00055,24,16,24.5
2024-05-01,S029,SKU00303,19,15,27.57
2024-05-01,S029,SKU00012,34,0,6.48
2024-05-01,S029,SKU00258,38,17,29.8
2024-05-01,S029,SKU00125,30,4,14.87
2024-05-01,S029,SKU00142,67,19,22.57
2024-05-01,S029,SKU00318,50,21,20.51
2024-05-01,S029,SKU00253,49,11,19.63
2024-05-01,S029,SKU00103,25,9,12.99
2024-05-01,S029,SKU00158,25,17,7.83
2024-05-01,S029,SKU00152,50,19,34.48
2024-05-01,S029,SKU00341,23,13,20.55
2024-05-01,S029,SKU00020,35,15,19.96
2024-05-01,S029,SKU00130,30,12,29.35
2024-05-01,S029,SKU00206,53,19,12.31
2024-05-01,S029,SKU00355,53,15,17.98
2024-05-01,S029,SKU00266,7,1,15.48
2024-05-01,S029,SKU00045,30,18,19.14
2024-05-01,S029,SKU00252,15,13,35.29
2024-05-01,S029,SKU00170,22,28,19.07
2024-05-01,S029,SKU00264,41,20,13.51
2024-05-01,S029,SKU00051,50,11,21.15
2024-05-01,S029,SKU00237,33,12,22.91
2024-05-01,S029,SKU00263,30,3,12.54
2024-05-01,S029,SKU00186,64,4,24.0
2024-05-01,S029,SKU00201,19,9,17.59
2024-05-01,S029,SKU00071,24,12,18.24
2024-05-01,S029,SKU00021,47,17,21.44
2024-05-01,S029,SKU00353,39,2,28.84
2024-05-01,S029,SKU00256,25,11,16.17
2024-05-01,S029,SKU00075,53,8,19.82
2024-05-01,S029,SKU00086,60,21,27.42
2024-05-01,S029,SKU00378,21,21,16.37
2024-05-01,S029,SKU00195,58,8,20.76
2024-05-01,S029,SKU00292,55,8,27.78
2024-05-01,S029,SKU00034,32,21,25.34
2024-05-01,S029,SKU00288,59,9,22.22
2024-05-01,S029,SKU00236,17,15,14.52
2024-05-01,S029,SKU00397,33,6,24.95
2024-05-01,S029,SKU00047,25,8,30.28
2024-05-01,S029,SKU00095,43,14,27.04
2024-05-01,S029,SKU00250,38,23,22.08
2024-05-01,S029,SKU00342,58,19,17.51
2024-05-01,S029,SKU00093,56,14,20.73
2024-05-01,S029,SKU00313,45,22,21.61
2024-05-01,S029,SKU00066,40,15,21.71
2024-05-01,S029,SKU00092,44,27,6.71
2024-05-01,S029,SKU00098,42,10,23.96
2024-05-01,S029,SKU00291,42,26,20.61
2024-05-01,S029,SKU00076,10,14,16.2
2024-05-01,S029,SKU00260,29,23,16.1
2024-05-01,S029,SKU00067,35,15,12.5
2024-05-01,S030,SKU00025,8,20,18.13
2024-05-01,S030,SKU00362,69,9,17.84
2024-05-01,S030,SKU00134,31,23,22.15
2024-05-01,S030,SKU00321,60,14,8.77
2024-05-01,S030,SKU00142,69,16,22.57
2024-05-01,S030,SKU00054,55,6,12.05
2024-05-01,S030,SKU00310,37,16,23.34
2024-05-01,S030,SKU00298,29,15,11.72
2024-05-01,S030,SKU00065,50,32,21.23
2024-05-01,S030,SKU00180,38,19,18.4
2024-05-01,S030,SKU00026,73,16,28.01
2024-05-01,S030,SKU00265,23,0,15.45
2024-05-01,S030,SKU00094,23,20,30.76
2024-05-01,S030,SKU00281,45,21,24.82
2024-05-01,S030,SKU00326,46,8,21.09
2024-05-01,S030,SKU00059,61,9,18.63
2024-05-01,S030,SKU00361,25,11,22.51
2024-05-01,S030,SKU00022,29,22,10.6
2024-05-01,S030,SKU00081,46,16,16.01
2024-05-01,S030,SKU00283,61,27,35.29
2024-05-01,S030,SKU00314,58,4,15.81
2024-05-01,S030,SKU00141,40,18,34.29
2024-05-01,S030,SKU00316,55,31,9.13
2024-05-01,S030,SKU00258,45,13,29.8
2024-05-01,S030,SKU00018,45,13,11.75
2024-05-01,S030,SKU00296,39,13,18.93
2024-05-01,S030,SKU00155,37,16,22.47
2024-05-01,S030,SKU00166,42,11,26.57
2024-05-01,S030,SKU00174,49,3,23.97
2024-05-01,S030,SKU00391,41,20,20.67
2024-05-01,S030,SKU00045,36,8,19.14
2024-05-01,S030,SKU00260,33,6,16.1
2024-05-01,S030,SKU00037,34,16,14.43
2024-05-01,S030,SKU00330,30,18,28.29
2024-05-01,S030,SKU00149,25,12,16.9
2024-05-01,S030,SKU00339,31,25,14.34
2024-05-01,S030,SKU00219,53,16,24.96
2024-05-01,S030,SKU00012,20,10,6.48
2024-05-01,S030,SKU00035,27,11,34.51
2024-05-01,S030,SKU00386,32,15,24.27
2024-05-01,S030,SKU00385,32,15,24.15
2024-05-01,S030,SKU00131,56,5,22.93
2024-05-01,S030,SKU00353,42,16,28.84
2024-05-01,S030,SKU00171,40,21,26.18
2024-05-01,S030,SKU00158,66,0,7.83
2024-05-01,S030,SKU00177,43,19,24.36
2024-05-01,S030,SKU00193,33,7,26.54
2024-05-01,S030,SKU00071,35,16,18.24
2024-05-01,S030,SKU00122,55,13,15.22
2024-05-01,S030,SKU00215,83,17,20.75
2024-05-01,S030,SKU00053,37,13,26.92
2024-05-01,S030,SKU00003,39,12,19.34
2024-05-01,S030,SKU00211,45,14,37.2
2024-05-01,S030,SKU00350,51,8,24.41
2024-05-01,S030,SKU00383,53,28,21.74
2024-05-01,S030,SKU00147,56,29,26.65
2024-05-01,S030,SKU00139,32,10,19.06
2024-05-01,S030,SKU00181,21,5,21.21
2024-05-01,S030,SKU00335,21,34,10.25
2024-05-01,S030,SKU00017,33,13,22.2
2024-06-01,S001,SKU00390,38,15,20.94
2024-06-01,S001,SKU00158,39,23,7.83
2024-06-01,S001,SKU00261,61,29,33.76
2024-06-01,S001,SKU00348,57,0,24.11
2024-06-01,S001,SKU00017,36,12,22.2
2024-06-01,S001,SKU00254,52,12,12.16
2024-06-01,S001,SKU00267,49,13,32.29
2024-06-01,S001,SKU00320,20,24,13.56
2024-06-01,S001,SKU00246,39,16,19.79
2024-06-01,S001,SKU00103,48,5,12.99
2024-06-01,S001,SKU00033,63,14,10.76
2024-06-01,S001,SKU00233,30,7,14.08
2024-06-01,S001,SKU00342,47,4,17.51
2024-06-01,S001,SKU00167,36,20,11.09
2024-06-01,S001,SKU00190,25,8,23.47
2024-06-01,S001,SKU00097,35,6,11.93
2024-06-01,S001,SKU00314,4,12,15.81
2024-06-01,S001,SKU00301,27,19,13.89
2024-06-01,S001,SKU00225,35,13,14.42
2024-06-01,S001,SKU00134,44,15,22.15
2024-06-01,S001,SKU00132,34,21,18.85
2024-06-01,S001,SKU00201,42,6,17.59
2024-06-01,S001,SKU00215,58,33,20.75
2024-06-01,S001,SKU00343,32,12,25.69
2024-06-01,S001,SKU00110,22,9,22.59
2024-06-01,S001,SKU00022,18,16,10.6
2024-06-01,S001,SKU00275,43,27,24.1
2024-06-01,S001,SKU00145,50,21,13.72
2024-06-01,S001,SKU00059,26,12,18.63
2024-06-01,S001,SKU00007,47,14,12.89
2024-06-01,S001,SKU00312,38,22,19.86
2024-06-01,S001,SKU00374,40,13,17.57
2024-06-01,S001,SKU00366,44,4,12.66
2024-06-01,S001,SKU00005,40,24,5.18
2024-06-01,S001,SKU00198,21,9,25.14
2024-06-01,S001,SKU00253,48,12,19.63
2024-06-01,S001,SKU00221,70,14,18.46
2024-06-01,S001,SKU00179,50,24,8.72
2024-06-01,S001,SKU00315,66,16,25.73
2024-06-01,S001,SKU00100,35,0,7.48
2024-06-01,S001,SKU00070,28,19,19.96
2024-06-01,S001,SKU00161,66,11,6.86
2024-06-01,S001,SKU00140,29,15,22.39
2024-06-01,S001,SKU00336,21,25,21.13
2024-06-01,S001,SKU00211,31,11,37.2
2024-06-01,S001,SKU00224,43,12,28.25
2024-06-01,S001,SKU00042,24,8,27.28
2024-06-01,S001,SKU00001,68,4,20.02
2024-06-01,S001,SKU00023,45,18,23.51
2024-06-01,S001,SKU00306,64,14,13.85
2024-06-01,S001,SKU00294,43,12,21.46
2024-06-01,S001,SKU00049,38,14,21.35
2024-06-01,S001,SKU00207,36,11,16.29
2024-06-01,S001,SKU00177,19,24,24.36
2024-06-01,S001,SKU00369,38,7,27.28
2024-06-01,S001,SKU00310,17,13,23.34
2024-06-01,S001,SKU00284,44,19,20.24
2024-06-01,S001,SKU00137,34,18,32.34
2024-06-01,S001,SKU00159,33,24,20.64
2024-06-01,S001,SKU00363,55,24,19.67
2024-06-01,S002,SKU00268,34,4,22.72
2024-06-01,S002,SKU00196,24,26,14.66
2024-06-01,S002,SKU00247,33,29,19.17
2024-06-01,S002,SKU00179,47,12,8.72
2024-06-01,S002,SKU00076,34,6,16.2
2024-06-01,S002,SKU00395,50,12,14.64
2024-06-01,S002,SKU00377,45,6,24.12
2024-06-01,S002,SKU00190,29,12,23.47
2024-06-01,S002,SKU00167,38,16,11.09
2024-06-01,S002,SKU00171,33,22,26.18
2024-06-01,S002,SKU00077,23,11,7.81
2024-06-01,S002,SKU00088,42,19,27.73
2024-06-01,S002,SKU00056,46,17,21.74
2024-06-01,S002,SKU00353,56,14,28.84
2024-06-01,S002,SKU00241,42,10,22.03
2024-06-01,S002,SKU00113,6,20,20.63
2024-06-01,S002,SKU00329,37,1,21.42
2024-06-01,S002,SKU00323,31,17,17.89
2024-06-01,S002,SKU00001,52,20,20.02
2024-06-01,S002,SKU00367,45,15,23.63
2024-06-01,S002,SKU00049,56,16,21.35
2024-06-01,S002,SKU00350,40,10,24.41
2024-06-01,S002,SKU00101,33,20,13.03
2024-06-01,S002,SKU00365,61,19,9.96
2024-06-01,S002,SKU00078,45,17,9.74
2024-06-01,S002,SKU00265,35,20,15.45
2024-06-01,S002,SKU00351,29,20,20.29
2024-06-01,S002,SKU00285,62,18,16.17
2024-06-01,S002,SKU00102,43,9,7.81
2024-06-01,S002,SKU00194,69,15,15.09
2024-06-01,S002,SKU00104,41,18,30.27
2024-06-01,S002,SKU00252,46,18,35.29
2024-06-01,S002,SKU00199,32,3,28.75
2024-06-01,S002,SKU00204,26,10,22.75
2024-06-01,S002,SKU00392,33,9,28.95
2024-06-01,S002,SKU00173,53,19,24.41
2024-06-01,S002,SKU00124,30,16,18.08
2024-06-01,S002,SKU00069,1,25,10.26
2024-06-01,S002,SKU00071,45,15,18.24
2024-06-01,S002,SKU00059,50,0,18.63
2024-06-01,S002,SKU00011,38,14,17.51
2024-06-01,S002,SKU00220,31,17,23.06
2024-06-01,S002,SKU00259,51,11,16.74
2024-06-01,S002,SKU00208,23,18,7.02
2024-06-01,S002,SKU00057,33,0,19.41
2024-06-01,S002,SKU00380,35,13,21.56
2024-06-01,S002,SKU00105,58,24,24.88
2024-06-01,S002,SKU00278,43,1,29.28
2024-06-01,S002,SKU00195,25,17,20.76
2024-06-01,S002,SKU00388,15,16,18.08
2024-06-01,S002,SKU00362,41,16,17.84
2024-06-01,S002,SKU00151,49,10,7.16
